HDI Rank (2017),Country,2000,2005,2010,2011,2012,2013,2014,2015,2016
148.0,Myanmar,90.0,77.8,64.4,61.8,59.3,57.0,54.8,52.7,50.8
129.0,Namibia,74.6,71.0,56.0,54.0,53.4,50.6,48.4,48.0,45.2
149.0,Nepal,81.7,61.5,47.0,44.6,42.3,40.1,38.0,36.1,34.5
10.0,Netherlands,6.2,5.4,4.5,4.3,4.2,4.1,4.0,3.9,3.8
16.0,New Zealand,7.4,6.6,6.2,6.1,6.0,5.9,5.7,5.6,5.4
124.0,Nicaragua,40.4,31.4,24.6,23.6,22.7,21.8,21.0,20.3,19.7
189.0,Niger,226.5,172.3,123.3,115.8,109.2,104.0,99.2,95.0,91.3
157.0,Nigeria,187.4,157.9,129.6,124.6,120.0,115.6,111.6,108.0,104.3
1.0,Norway,4.9,4.0,3.2,3.1,3.0,2.9,2.8,2.7,2.6
48.0,Oman,16.6,12.8,11.7,11.5,11.4,11.2,11.0,10.9,10.7
150.0,Pakistan,112.8,101.6,92.1,90.1,88.0,85.7,83.3,81.0,78.8
60.0,Palau,26.8,22.8,19.3,18.7,18.1,17.6,17.0,16.4,15.9
119.0,"Palestine, State of",29.9,26.1,23.0,22.4,21.8,21.2,20.6,20.0,19.4
66.0,Panama,26.0,22.8,19.7,19.1,18.5,17.9,17.4,16.9,16.4
153.0,Papua New Guinea,77.2,73.1,65.2,63.3,61.5,59.5,57.9,56.2,54.3
110.0,Paraguay,33.6,28.5,24.1,23.3,22.6,21.9,21.2,20.6,19.9
89.0,Peru,38.5,27.0,20.3,19.2,18.2,17.4,16.6,16.0,15.3
113.0,Philippines,39.7,35.8,31.9,31.1,30.4,29.6,28.8,28.0,27.1
33.0,Poland,9.3,7.5,6.0,5.7,5.4,5.2,5.0,4.9,4.7
41.0,Portugal,7.2,4.7,3.9,3.8,3.7,3.7,3.6,3.5,3.5
37.0,Qatar,12.5,10.4,9.0,8.9,8.8,8.7,8.6,8.6,8.5
52.0,Romania,22.0,17.9,11.5,11.0,10.5,10.0,9.5,9.2,9.0
49.0,Russian Federation,19.4,13.9,10.0,9.5,9.0,8.6,8.3,8.0,7.7
158.0,Rwanda,194.7,114.6,63.6,56.6,50.9,46.8,43.4,40.5,38.5
